"name","lon","lat","category"
"HDB Block 844, SIMS AVE",103.901376,1.317213,"HDB Flats"
"HDB Block 844, TAMPINES ST 82",103.936474,1.352108,"HDB Flats"
"HDB Block 844, WOODLANDS AVE 4",103.793098,1.443918,"HDB Flats"
"HDB Block 844, YISHUN ST 81",103.8350761,1.4154318,"HDB Flats"
"HDB Block 844A, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 845, JURONG WEST ST 81",103.691914,1.3446,"HDB Flats"
"HDB Block 845, TAMPINES ST 83",103.934793,1.352176,"HDB Flats"
"HDB Block 845, WOODLANDS ST 82",103.792756,1.442749,"HDB Flats"
"HDB Block 845, YISHUN ST 81",103.836647,1.415682,"HDB Flats"
"HDB Block 846, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 846, SIMS AVE",103.9016984,1.3175589,"HDB Flats"
"HDB Block 846, TAMPINES ST 82",103.935929,1.352087,"HDB Flats"
"HDB Block 846, WOODLANDS AVE 4",103.792862,1.445709,"HDB Flats"
"HDB Block 846, YISHUN RING RD",103.8346691,1.4166913,"HDB Flats"
"HDB Block 846A, WOODLANDS AVE 4",103.792862,1.445709,"HDB Flats"
"HDB Block 847, JURONG WEST ST 81",103.6920089,1.34547,"HDB Flats"
"HDB Block 847, TAMPINES ST 83",103.934965,1.352497,"HDB Flats"
"HDB Block 847, WOODLANDS ST 82",103.791811,1.442117,"HDB Flats"
"HDB Block 848, JURONG WEST ST 81",103.6920981,1.3460634,"HDB Flats"
"HDB Block 848, SIMS AVE",103.901376,1.317213,"HDB Flats"
"HDB Block 848, TAMPINES ST 82",103.9360389,1.3524259,"HDB Flats"
"HDB Block 848, WOODLANDS ST 82",103.791807,1.441768,"HDB Flats"
"HDB Block 848, YISHUN ST 81",103.8332506,1.4137442,"HDB Flats"
"HDB Block 848A, YISHUN ST 81",103.8332506,1.4137442,"HDB Flats"
"HDB Block 849, JURONG WEST ST 81",103.69171,1.345775,"HDB Flats"
"HDB Block 849, TAMPINES ST 83",103.9353615,1.3526205,"HDB Flats"
"HDB Block 849, WOODLANDS ST 82",103.7919019,1.441262,"HDB Flats"
"HDB Block 849, YISHUN RING RD",103.8353935,1.4178036,"HDB Flats"
"HDB Block 85, BEDOK NTH ST 4",103.940321,1.332192,"HDB Flats"
"HDB Block 85, C'WEALTH CL",103.7991436,1.304057,"HDB Flats"
"HDB Block 85, CIRCUIT RD",103.885739,1.322662,"HDB Flats"
"HDB Block 85, DAWSON RD",103.8103537,1.2956675,"HDB Flats"
"HDB Block 85, LOR 4 TOA PAYOH",103.8494927,1.3363593,"HDB Flats"
"HDB Block 85, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 85, PUNGGOL CTRL",103.914213,1.396553,"HDB Flats"
"HDB Block 85, REDHILL LANE",103.818777,1.287334,"HDB Flats"
"HDB Block 85, TELOK BLANGAH HTS",103.808742,1.27726,"HDB Flats"
"HDB Block 85, WHAMPOA DR",103.8581838,1.3245688,"HDB Flats"
"HDB Block 85A, C'WEALTH CL",103.8560463,1.3224973,"HDB Flats"
"HDB Block 85A, LOR 4 TOA PAYOH",103.8494927,1.3363593,"HDB Flats"
"HDB Block 85A, WHAMPOA DR",103.855723,1.322041,"HDB Flats"
"HDB Block 85B, LOR 4 TOA PAYOH",103.8497257,1.3359392,"HDB Flats"
"HDB Block 85C, LOR 4 TOA PAYOH",103.8497257,1.3359392,"HDB Flats"
"HDB Block 850, HOUGANG CTRL",103.893321,1.369992,"HDB Flats"
"HDB Block 850, JURONG WEST ST 81",103.6921111,1.3462144,"HDB Flats"
"HDB Block 850, TAMPINES ST 82",103.9360279,1.353058,"HDB Flats"
"HDB Block 850, WOODLANDS ST 82",103.791912,1.440964,"HDB Flats"
"HDB Block 850, YISHUN ST 81",103.83596,1.416346,"HDB Flats"
"HDB Block 850A, HOUGANG CTRL",103.893538,1.370175,"HDB Flats"
"HDB Block 851, HOUGANG CTRL",103.893538,1.370175,"HDB Flats"
"HDB Block 851, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 851, TAMPINES ST 83",103.9352495,1.3528623,"HDB Flats"
"HDB Block 851, WOODLANDS ST 83",103.7923306,1.4404214,"HDB Flats"
"HDB Block 851, YISHUN ST 81",103.836647,1.415682,"HDB Flats"
"HDB Block 852, HOUGANG CTRL",103.893742,1.369747,"HDB Flats"
"HDB Block 852, JURONG WEST ST 81",103.6926041,1.3472736,"HDB Flats"
"HDB Block 852, TAMPINES ST 82",103.936378,1.352666,"HDB Flats"
"HDB Block 852, WOODLANDS ST 83",103.793233,1.440142,"HDB Flats"
"HDB Block 852, YISHUN ST 81",103.8368876,1.4160076,"HDB Flats"
"HDB Block 853, HOUGANG CTRL",103.8940389,1.3693237,"HDB Flats"
"HDB Block 853, JURONG WEST ST 81",103.692836,1.346965,"HDB Flats"
"HDB Block 853, TAMPINES ST 83",103.934966,1.353256,"HDB Flats"
"HDB Block 853, WOODLANDS ST 83",103.793233,1.440142,"HDB Flats"
"HDB Block 853, YISHUN RING RD",103.8367449,1.416467,"HDB Flats"
"HDB Block 854, JURONG WEST ST 81",103.6962441,1.346911,"HDB Flats"
"HDB Block 854, TAMPINES ST 82",103.935607,1.351084,"HDB Flats"
"HDB Block 854, WOODLANDS ST 83",103.792951,1.439756,"HDB Flats"
"HDB Block 854, YISHUN RING RD",103.8373358,1.4167927,"HDB Flats"
"HDB Block 854A, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 855, JURONG WEST ST 81",103.6962441,1.346911,"HDB Flats"
"HDB Block 855, TAMPINES ST 83",103.9352509,1.353541,"HDB Flats"
"HDB Block 855, WOODLANDS ST 83",103.793233,1.440142,"HDB Flats"
"HDB Block 855, YISHUN RING RD",103.8368079,1.4169796,"HDB Flats"
"HDB Block 855A, JURONG WEST ST 81",103.6962441,1.346911,"HDB Flats"
"HDB Block 856, JURONG WEST ST 81",103.6966593,1.3471234,"HDB Flats"
"HDB Block 856, TAMPINES ST 82",103.938665,1.35212,"HDB Flats"
"HDB Block 856, WOODLANDS ST 83",103.7932019,1.440468,"HDB Flats"
"HDB Block 856A, TAMPINES ST 82",103.9379825,1.3526009,"HDB Flats"
"HDB Block 856B, TAMPINES ST 82",103.938665,1.35212,"HDB Flats"
"HDB Block 856C, TAMPINES ST 82",103.938665,1.35212,"HDB Flats"
"HDB Block 856D, TAMPINES ST 82",103.938665,1.35212,"HDB Flats"
"HDB Block 856E, TAMPINES ST 82",103.938665,1.35212,"HDB Flats"
"HDB Block 856F, TAMPINES ST 82",103.938665,1.35212,"HDB Flats"
"HDB Block 857, JURONG WEST ST 81",103.6966497,1.348142,"HDB Flats"
"HDB Block 857, TAMPINES ST 83",103.935746,1.354322,"HDB Flats"
"HDB Block 857, WOODLANDS ST 83",103.7938299,1.4394005,"HDB Flats"
"HDB Block 857A, TAMPINES ST 83",103.933658,1.35455,"HDB Flats"
"HDB Block 857B, TAMPINES ST 83",103.93664,1.354309,"HDB Flats"
"HDB Block 858, JURONG WEST ST 81",103.6959466,1.3481677,"HDB Flats"
"HDB Block 858, TAMPINES AVE 5",103.9370219,1.3544503,"HDB Flats"
"HDB Block 858, WOODLANDS ST 83",103.793233,1.440142,"HDB Flats"
"HDB Block 858, YISHUN AVE 4",103.8382463,1.417613,"HDB Flats"
"HDB Block 858A, TAMPINES AVE 5",103.9370219,1.3544503,"HDB Flats"
"HDB Block 858B, TAMPINES AVE 5",103.9386993,1.3543257,"HDB Flats"
"HDB Block 859, JURONG WEST ST 81",103.6961185,1.3490923,"HDB Flats"
"HDB Block 859, TAMPINES AVE 5",103.9370219,1.3544503,"HDB Flats"
"HDB Block 859, WOODLANDS ST 83",103.7938299,1.4394005,"HDB Flats"
"HDB Block 859, YISHUN AVE 4",103.839093,1.418001,"HDB Flats"
"HDB Block 859A, JURONG WEST ST 81",103.6961185,1.3490923,"HDB Flats"
"HDB Block 859A, TAMPINES AVE 5",103.9370219,1.3544503,"HDB Flats"
"HDB Block 859A, WOODLANDS ST 83",103.7945198,1.439857,"HDB Flats"
"HDB Block 86, BEDOK NTH ST 4",103.938857,1.332644,"HDB Flats"
"HDB Block 86, C'WEALTH CL",103.799224,1.304357,"HDB Flats"
"HDB Block 86, CIRCUIT RD",103.8853565,1.3227875,"HDB Flats"
"HDB Block 86, DAWSON RD",103.8103537,1.2956675,"HDB Flats"
"HDB Block 86, LOR 2 TOA PAYOH",103.8477659,1.3360479,"HDB Flats"
"HDB Block 86, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 86, REDHILL CL",103.818658,1.285433,"HDB Flats"
"HDB Block 86, TELOK BLANGAH HTS",103.808742,1.27726,"HDB Flats"
"HDB Block 86, WHAMPOA DR",103.8581838,1.3245688,"HDB Flats"
"HDB Block 86A, DAWSON RD",103.8103537,1.2956675,"HDB Flats"
"HDB Block 86A, TELOK BLANGAH HTS",103.808275,1.277088,"HDB Flats"
"HDB Block 860, JURONG WEST ST 81",103.6967459,1.3490244,"HDB Flats"
"HDB Block 860, TAMPINES AVE 5",103.937808,1.355432,"HDB Flats"
"HDB Block 860, WOODLANDS ST 83",103.7938299,1.4394005,"HDB Flats"
"HDB Block 860, YISHUN AVE 4",103.839727,1.417843,"HDB Flats"
"HDB Block 860A, TAMPINES AVE 5",103.937808,1.355432,"HDB Flats"
"HDB Block 860B, TAMPINES AVE 5",103.9371527,1.3554546,"HDB Flats"
"HDB Block 861, JURONG WEST ST 81",103.6967553,1.3496503,"HDB Flats"
"HDB Block 861, TAMPINES AVE 5",103.9370015,1.3546361,"HDB Flats"
"HDB Block 861, WOODLANDS ST 83",103.794999,1.440834,"HDB Flats"
"HDB Block 861, YISHUN AVE 4",103.839394,1.417561,"HDB Flats"
"HDB Block 861A, TAMPINES AVE 5",103.9370015,1.3546361,"HDB Flats"
"HDB Block 862, JURONG WEST ST 81",103.6965605,1.3501687,"HDB Flats"
"HDB Block 862, TAMPINES ST 83",103.936464,1.354646,"HDB Flats"
"HDB Block 862, WOODLANDS ST 83",103.7950579,1.4400308,"HDB Flats"
"HDB Block 862, YISHUN AVE 4",103.839394,1.417561,"HDB Flats"
"HDB Block 862A, TAMPINES ST 83",103.936464,1.354646,"HDB Flats"
"HDB Block 862A, WOODLANDS ST 83",103.7950579,1.4400308,"HDB Flats"
"HDB Block 863, JURONG WEST ST 81",103.6954386,1.3495426,"HDB Flats"
"HDB Block 863, TAMPINES ST 83",103.93583,1.355424,"HDB Flats"
"HDB Block 863, WOODLANDS ST 83",103.79501,1.440376,"HDB Flats"
"HDB Block 863, YISHUN AVE 4",103.838407,1.417065,"HDB Flats"
"HDB Block 863A, TAMPINES ST 83",103.9366748,1.3554355,"HDB Flats"
"HDB Block 863B, TAMPINES ST 83",103.935123,1.355424,"HDB Flats"
"HDB Block 864, JURONG WEST ST 81",103.6946902,1.3493279,"HDB Flats"
"HDB Block 864, TAMPINES ST 83",103.933658,1.35455,"HDB Flats"
"HDB Block 864, WOODLANDS ST 83",103.794999,1.440834,"HDB Flats"
"HDB Block 864, YISHUN AVE 4",103.839252,1.416707,"HDB Flats"
"HDB Block 864A, TAMPINES ST 83",103.933658,1.35455,"HDB Flats"
"HDB Block 864B, TAMPINES ST 83",103.933658,1.35455,"HDB Flats"
"HDB Block 865, JURONG WEST ST 81",103.695426,1.34978,"HDB Flats"
"HDB Block 865, TAMPINES ST 83",103.934198,1.353877,"HDB Flats"
"HDB Block 865, WOODLANDS ST 83",103.7938299,1.4394005,"HDB Flats"
"HDB Block 865, YISHUN ST 81",103.8380912,1.4143015,"HDB Flats"
"HDB Block 865A, JURONG WEST ST 81",103.695426,1.34978,"HDB Flats"
"HDB Block 866, JURONG WEST ST 81",103.6955289,1.350511,"HDB Flats"
"HDB Block 866, TAMPINES ST 83",103.934198,1.353877,"HDB Flats"
"HDB Block 866, WOODLANDS ST 83",103.7929264,1.442185,"HDB Flats"
"HDB Block 866, YISHUN ST 81",103.8375785,1.4146622,"HDB Flats"
"HDB Block 866A, TAMPINES ST 83",103.933658,1.35455,"HDB Flats"
"HDB Block 866A, WOODLANDS ST 83",103.792687,1.442182,"HDB Flats"
"HDB Block 867, TAMPINES ST 83",103.933969,1.355099,"HDB Flats"
"HDB Block 867, WOODLANDS ST 83",103.7929264,1.442185,"HDB Flats"
"HDB Block 867, YISHUN ST 81",103.837615,1.414101,"HDB Flats"
"HDB Block 867A, TAMPINES ST 83",103.933969,1.355099,"HDB Flats"
"HDB Block 868, TAMPINES ST 83",103.9352509,1.353541,"HDB Flats"
"HDB Block 868, WOODLANDS ST 83",103.793335,1.442522,"HDB Flats"
"HDB Block 868, YISHUN ST 81",103.8332506,1.4137442,"HDB Flats"
"HDB Block 868A, TAMPINES AVE 8",103.9328844,1.3559992,"HDB Flats"
"HDB Block 868B, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 868C, TAMPINES AVE 8",103.9328844,1.3559992,"HDB Flats"
"HDB Block 868D, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 869, TAMPINES ST 83",103.933658,1.35455,"HDB Flats"
"HDB Block 869, WOODLANDS ST 83",103.793924,1.442821,"HDB Flats"
"HDB Block 869A, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 869B, TAMPINES AVE 8",103.9328844,1.3559992,"HDB Flats"
"HDB Block 869C, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 87, BEDOK NTH ST 4",103.9385005,1.3326366,"HDB Flats"
"HDB Block 87, C'WEALTH CL",103.7991515,1.3046417,"HDB Flats"
"HDB Block 87, CIRCUIT RD",103.8856787,1.323298,"HDB Flats"
"HDB Block 87, DAWSON RD",103.8103537,1.2956675,"HDB Flats"
"HDB Block 87, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 87, REDHILL CL",103.8188747,1.2862472,"HDB Flats"
"HDB Block 87, TELOK BLANGAH HTS",103.8084267,1.2769316,"HDB Flats"
"HDB Block 87, WHAMPOA DR",103.8581838,1.3245688,"HDB Flats"
"HDB Block 87, ZION RD",103.8327447,1.2907508,"HDB Flats"
"HDB Block 870, TAMPINES ST 83",103.9334049,1.354362,"HDB Flats"
"HDB Block 870, WOODLANDS ST 81",103.7886539,1.443548,"HDB Flats"
"HDB Block 870, YISHUN ST 81",103.8379262,1.4131089,"HDB Flats"
"HDB Block 870A, TAMPINES ST 86",103.9319522,1.3559658,"HDB Flats"
"HDB Block 870B, TAMPINES ST 86",103.9313292,1.3556202,"HDB Flats"
"HDB Block 870C, TAMPINES ST 86",103.9313292,1.3556202,"HDB Flats"
"HDB Block 871, TAMPINES ST 84",103.931773,1.354373,"HDB Flats"
"HDB Block 871, WOODLANDS ST 81",103.7893413,1.4438728,"HDB Flats"
"HDB Block 871, YISHUN ST 81",103.8373574,1.4132068,"HDB Flats"
"HDB Block 871A, TAMPINES ST 84",103.931773,1.354373,"HDB Flats"
"HDB Block 871B, TAMPINES ST 86",103.9313292,1.3556202,"HDB Flats"
"HDB Block 871C, TAMPINES ST 86",103.9313292,1.3556202,"HDB Flats"
"HDB Block 872, TAMPINES ST 84",103.932314,1.3541859,"HDB Flats"
"HDB Block 872, WOODLANDS ST 81",103.789749,1.444017,"HDB Flats"
"HDB Block 872, YISHUN ST 81",103.836814,1.413655,"HDB Flats"
"HDB Block 872A, TAMPINES ST 86",103.9309651,1.3553081,"HDB Flats"
"HDB Block 872B, TAMPINES ST 86",103.9313292,1.3556202,"HDB Flats"
"HDB Block 872C, TAMPINES ST 86",103.9315626,1.3550718,"HDB Flats"
"HDB Block 873, TAMPINES ST 84",103.93212,1.353934,"HDB Flats"
"HDB Block 873, WOODLANDS ST 81",103.78952,1.44332,"HDB Flats"
"HDB Block 873, YISHUN ST 81",103.8366582,1.4150226,"HDB Flats"
"HDB Block 874, TAMPINES ST 84",103.9319665,1.3537022,"HDB Flats"
"HDB Block 874, WOODLANDS ST 82",103.788749,1.443034,"HDB Flats"
"HDB Block 874, YISHUN ST 81",103.835925,1.415383,"HDB Flats"
"HDB Block 874A, TAMPINES ST 84",103.9319665,1.3537022,"HDB Flats"
"HDB Block 874A, WOODLANDS ST 82",103.7909418,1.4416127,"HDB Flats"
"HDB Block 875, TAMPINES ST 84",103.931848,1.352675,"HDB Flats"
"HDB Block 875, WOODLANDS ST 82",103.7895974,1.4425628,"HDB Flats"
"HDB Block 875, YISHUN ST 81",103.836184,1.414819,"HDB Flats"
"HDB Block 875A, TAMPINES ST 86",103.9313292,1.3556202,"HDB Flats"
"HDB Block 875B, TAMPINES ST 86",103.9313292,1.3556202,"HDB Flats"
"HDB Block 876, TAMPINES ST 84",103.9312755,1.3530294,"HDB Flats"
"HDB Block 876, WOODLANDS AVE 9",103.7905006,1.4448141,"HDB Flats"
"HDB Block 876, YISHUN ST 81",103.8354765,1.4147325,"HDB Flats"
"HDB Block 876A, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 877, TAMPINES ST 84",103.931454,1.352494,"HDB Flats"
"HDB Block 877, WOODLANDS AVE 9",103.791265,1.4451449,"HDB Flats"
"HDB Block 877, YISHUN ST 81",103.835284,1.4139306,"HDB Flats"
"HDB Block 878, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 878, WOODLANDS AVE 9",103.7921584,1.4455524,"HDB Flats"
"HDB Block 878, YISHUN ST 81",103.835284,1.4139306,"HDB Flats"
"HDB Block 878A, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 878B, TAMPINES AVE 8",103.9291523,1.3508857,"HDB Flats"
"HDB Block 878C, TAMPINES AVE 8",103.9294142,1.351331,"HDB Flats"
"HDB Block 879, TAMPINES AVE 8",103.930972,1.352041,"HDB Flats"
"HDB Block 879, WOODLANDS ST 82",103.792218,1.4449479,"HDB Flats"
"HDB Block 879, YISHUN ST 81",103.835982,1.414471,"HDB Flats"
"HDB Block 879A, TAMPINES AVE 8",103.9290661,1.3518973,"HDB Flats"
"HDB Block 879B, TAMPINES AVE 8",103.9289371,1.3514254,"HDB Flats"
"HDB Block 879C, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 879D, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 88, BEDOK NTH ST 4",103.940246,1.3325689,"HDB Flats"
"HDB Block 88, C'WEALTH CL",103.799224,1.304357,"HDB Flats"
"HDB Block 88, CIRCUIT RD",103.8873558,1.3269324,"HDB Flats"
"HDB Block 88, DAWSON RD",103.8103537,1.2956675,"HDB Flats"
"HDB Block 88, REDHILL CL",103.818658,1.285433,"HDB Flats"
"HDB Block 88, TANGLIN HALT RD",103.7991336,1.300645,"HDB Flats"
"HDB Block 88, TELOK BLANGAH HTS",103.808742,1.27726,"HDB Flats"
"HDB Block 88, WHAMPOA DR",103.855723,1.322041,"HDB Flats"
"HDB Block 88A, DAWSON RD",103.8103537,1.2956675,"HDB Flats"
"HDB Block 88A, REDHILL CL",103.818658,1.285433,"HDB Flats"
"HDB Block 88A, TELOK BLANGAH HTS",103.8121785,1.2761848,"HDB Flats"
"HDB Block 880, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 880, WOODLANDS ST 82",103.792567,1.444485,"HDB Flats"
"HDB Block 880, YISHUN ST 81",103.836188,1.413962,"HDB Flats"
"HDB Block 880A, TAMPINES AVE 8",103.931279,1.35219,"HDB Flats"
"HDB Block 881, TAMPINES ST 84",103.932625,1.352306,"HDB Flats"
"HDB Block 881, WOODLANDS ST 82",103.791807,1.444448,"HDB Flats"
"HDB Block 881A, WOODLANDS ST 82",103.791807,1.444448,"HDB Flats"
"HDB Block 882, TAMPINES ST 84",103.933406,1.3511629,"HDB Flats"
"HDB Block 882, WOODLANDS ST 82",103.7909172,1.4442683,"HDB Flats"
"HDB Block 882A, TAMPINES ST 83",103.9332554,1.3509102,"HDB Flats"
"HDB Block 883, TAMPINES ST 84",103.932892,1.351921,"HDB Flats"
"HDB Block 883, WOODLANDS ST 82",103.7909418,1.4416127,"HDB Flats"
"HDB Block 883A, WOODLANDS ST 82",103.792756,1.442749,"HDB Flats"
"HDB Block 884, TAMPINES ST 83",103.932736,1.351501,"HDB Flats"
"HDB Block 885, TAMPINES ST 83",103.9332554,1.3509102,"HDB Flats"
"HDB Block 885A, TAMPINES ST 83",103.9332554,1.3509102,"HDB Flats"
"HDB Block 886, TAMPINES ST 83",103.932314,1.351875,"HDB Flats"
"HDB Block 886A, TAMPINES ST 83",103.932314,1.351875,"HDB Flats"
"HDB Block 886A, WOODLANDS DR 50",103.7947853,1.438512,"HDB Flats"
"HDB Block 886B, WOODLANDS DR 50",103.7947853,1.438512,"HDB Flats"
"HDB Block 886C, WOODLANDS DR 50",103.7947853,1.438512,"HDB Flats"
"HDB Block 886D, WOODLANDS DR 50",103.7947853,1.438512,"HDB Flats"
"HDB Block 887, TAMPINES ST 81",103.931863,1.35042,"HDB Flats"
"HDB Block 887, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 887A, TAMPINES ST 81",103.9322421,1.3493737,"HDB Flats"
"HDB Block 887A, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 887B, WOODLANDS DR 50",103.7943757,1.4371686,"HDB Flats"
"HDB Block 887C, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 888, TAMPINES ST 81",103.931033,1.3508579,"HDB Flats"
"HDB Block 888, WOODLANDS DR 50",103.795156,1.435169,"HDB Flats"
"HDB Block 888A, TAMPINES ST 81",103.931033,1.3508579,"HDB Flats"
"HDB Block 888A, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 889, TAMPINES ST 81",103.931338,1.3494409,"HDB Flats"
"HDB Block 889, WOODLANDS DR 50",103.793133,1.437782,"HDB Flats"
"HDB Block 889A, TAMPINES ST 81",103.931338,1.3494409,"HDB Flats"
"HDB Block 889A, WOODLANDS DR 50",103.793133,1.437782,"HDB Flats"
"HDB Block 889B, WOODLANDS DR 50",103.793133,1.437782,"HDB Flats"
"HDB Block 889C, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 889D, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 89, BEDOK NTH ST 4",103.9385005,1.3326366,"HDB Flats"
"HDB Block 89, C'WEALTH DR",103.796754,1.3024154,"HDB Flats"
"HDB Block 89, CIRCUIT RD",103.88585,1.323564,"HDB Flats"
"HDB Block 89, DAWSON RD",103.8117929,1.2954475,"HDB Flats"
"HDB Block 89, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 89, REDHILL CL",103.818658,1.285433,"HDB Flats"
"HDB Block 89, TANGLIN HALT RD",103.7996492,1.2988856,"HDB Flats"
"HDB Block 89, WHAMPOA DR",103.855723,1.322041,"HDB Flats"
"HDB Block 89A, DAWSON RD",103.812205,1.2953627,"HDB Flats"
"HDB Block 890, TAMPINES AVE 1",103.9341207,1.3466119,"HDB Flats"
"HDB Block 890, WOODLANDS DR 50",103.793133,1.437782,"HDB Flats"
"HDB Block 890A, TAMPINES AVE 1",103.9341207,1.3466119,"HDB Flats"
"HDB Block 890A, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 890B, TAMPINES AVE 1",103.9341207,1.3466119,"HDB Flats"
"HDB Block 890B, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 890C, TAMPINES AVE 1",103.9341207,1.3466119,"HDB Flats"
"HDB Block 891, TAMPINES AVE 8",103.930907,1.348713,"HDB Flats"
"HDB Block 891A, TAMPINES AVE 8",103.930907,1.348713,"HDB Flats"
"HDB Block 891A, WOODLANDS DR 50",103.790652,1.43787,"HDB Flats"
"HDB Block 891B, TAMPINES AVE 8",103.930907,1.348713,"HDB Flats"
"HDB Block 891B, WOODLANDS DR 50",103.790652,1.43787,"HDB Flats"
"HDB Block 891C, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 892, TAMPINES AVE 8",103.929185,1.3490549,"HDB Flats"
"HDB Block 892A, TAMPINES AVE 8",103.929185,1.3490549,"HDB Flats"
"HDB Block 892A, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 892B, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 892C, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 893, TAMPINES AVE 8",103.930131,1.348515,"HDB Flats"
"HDB Block 893, WOODLANDS DR 50",103.789745,1.43675,"HDB Flats"
"HDB Block 893A, TAMPINES AVE 8",103.930907,1.348713,"HDB Flats"
"HDB Block 893A, WOODLANDS DR 50",103.789745,1.43675,"HDB Flats"
"HDB Block 893B, WOODLANDS DR 50",103.789745,1.43675,"HDB Flats"
"HDB Block 893C, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 893D, WOODLANDS DR 50",103.789745,1.43675,"HDB Flats"
"HDB Block 894, TAMPINES ST 81",103.9319216,1.3479917,"HDB Flats"
"HDB Block 894A, TAMPINES ST 81",103.9319216,1.3479917,"HDB Flats"
"HDB Block 894A, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 894B, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 894C, WOODLANDS DR 50",103.7903612,1.4356442,"HDB Flats"
"HDB Block 894D, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 895, TAMPINES ST 81",103.9315451,1.347869,"HDB Flats"
"HDB Block 895A, TAMPINES ST 81",103.9315451,1.347869,"HDB Flats"
"HDB Block 895A, WOODLANDS DR 50",103.7927279,1.4359337,"HDB Flats"
"HDB Block 895B, WOODLANDS DR 50",103.789433,1.435658,"HDB Flats"
"HDB Block 895C, WOODLANDS DR 50",103.7927279,1.4359337,"HDB Flats"
"HDB Block 895D, WOODLANDS DR 50",103.7927279,1.4359337,"HDB Flats"
"HDB Block 895E, WOODLANDS DR 50",103.7927279,1.4359337,"HDB Flats"
"HDB Block 896, TAMPINES ST 81",103.9325668,1.3485621,"HDB Flats"
"HDB Block 896A, TAMPINES ST 81",103.9325668,1.3485621,"HDB Flats"
"HDB Block 896A, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 896B, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 896C, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 897, TAMPINES ST 81",103.9354129,1.3475149,"HDB Flats"
"HDB Block 897A, TAMPINES ST 81",103.9354129,1.3475149,"HDB Flats"
"HDB Block 897A, WOODLANDS DR 50",103.793111,1.436958,"HDB Flats"
"HDB Block 897B, WOODLANDS DR 50",103.795156,1.435169,"HDB Flats"
"HDB Block 897C, WOODLANDS DR 50",103.7927279,1.4359337,"HDB Flats"
"HDB Block 897D, WOODLANDS DR 50",103.795156,1.435169,"HDB Flats"
"HDB Block 897E, WOODLANDS DR 50",103.7945717,1.4357651,"HDB Flats"
"HDB Block 898, TAMPINES ST 81",103.9348375,1.347281,"HDB Flats"
"HDB Block 898A, TAMPINES ST 81",103.9348375,1.347281,"HDB Flats"
"HDB Block 898A, WOODLANDS DR 50",103.795156,1.435169,"HDB Flats"
"HDB Block 898B, WOODLANDS DR 50",103.795156,1.435169,"HDB Flats"
"HDB Block 899, TAMPINES ST 81",103.9349931,1.3464216,"HDB Flats"
"HDB Block 899A, TAMPINES ST 81",103.9349931,1.3464216,"HDB Flats"
